"","year","chamber","District","Prez_Dem","Prez_Repub","Gub_Dem","Gub_Repub","US_Sen_Dem","US_Sen_Repub","US_Sen2_Dem","US_Sen2_Repub"
"1879",2004,"HS",39,55931,23163,NA,NA,57409,14883,NA,NA
"1880",2004,"HS",40,80333,51147,NA,NA,84410,38874,NA,NA
"1881",2004,"HS",41,123936,72697,NA,NA,124342,59603,NA,NA
"1882",2004,"HS",42,155049,57858,NA,NA,154217,43396,NA,NA
"1883",2004,"HS",43,92764,50363,NA,NA,90918,39922,NA,NA
"1884",2004,"HS",44,105159,65269,NA,NA,105456,54089,NA,NA
"1885",2004,"HS",45,70198,17861,NA,NA,71473,11219,NA,NA
"1886",2004,"HS",46,46360,10294,NA,NA,45902,6131,NA,NA
"1887",2004,"HS",47,132314,29905,NA,NA,130044,21104,NA,NA
"1888",2004,"HS",48,72200,10770,NA,NA,70887,6251,NA,NA
"1889",2004,"HS",49,62953,38666,NA,NA,65100,26868,NA,NA
"1890",2004,"HS",50,57621,22845,NA,NA,60801,15143,NA,NA
"1891",2004,"HS",51,90945,28312,NA,NA,90113,20757,NA,NA
"1892",2004,"HS",52,65831,9664,NA,NA,64487,5695,NA,NA
"1893",2004,"HS",53,116666,85446,NA,NA,116768,69324,NA,NA
"1894",2004,"HS",54,100219,74380,NA,NA,99779,61735,NA,NA
"1895",2004,"HS",55,76058,43181,NA,NA,81194,30316,NA,NA
"1896",2004,"HS",56,67500,53558,NA,NA,71313,39698,NA,NA
"1897",2004,"HS",57,68347,46665,NA,NA,72803,32506,NA,NA
"1898",2004,"HS",58,77509,48471,NA,NA,80171,35480,NA,NA
"1899",2004,"HS",59,73075,109183,NA,NA,80375,89649,NA,NA
"1900",2004,"HS",60,66655,105257,NA,NA,73676,87677,NA,NA
"1901",2004,"HS",61,53182,43426,NA,NA,56893,32693,NA,NA
"1902",2004,"HS",62,52012,31136,NA,NA,55779,21435,NA,NA
"1903",2004,"HS",63,67907,89626,NA,NA,73417,72142,NA,NA
"1904",2004,"HS",64,69230,96982,NA,NA,77853,80508,NA,NA
"1905",2004,"HS",65,63397,97202,NA,NA,74743,78887,NA,NA
"1906",2004,"HS",66,54893,103032,NA,NA,61856,87778,NA,NA
"1907",2004,"HS",67,72062,107171,NA,NA,78160,88576,NA,NA
"1908",2004,"HS",68,53414,83484,NA,NA,63134,62601,NA,NA
"1909",2004,"HS",69,35034,30551,NA,NA,39288,21147,NA,NA
"1910",2004,"HS",70,86164,116140,NA,NA,91372,99566,NA,NA
"1911",2004,"HS",71,64534,121187,NA,NA,69469,104909,NA,NA
"1912",2004,"HS",72,55887,87919,NA,NA,61399,73904,NA,NA
"1913",2004,"HS",73,66850,104831,NA,NA,70783,89390,NA,NA
"1914",2004,"HS",74,80841,107768,NA,NA,85235,92462,NA,NA
"1915",2004,"HS",75,88398,114324,NA,NA,95766,96181,NA,NA
"1916",2004,"HS",76,112969,74314,NA,NA,113147,60512,NA,NA
"1917",2004,"HS",77,64946,114935,NA,NA,74731,92462,NA,NA
"1918",2004,"HS",78,85186,79866,NA,NA,93454,60476,NA,NA
"1919",2004,"HS",79,57254,43858,NA,NA,63368,30862,NA,NA
"1920",2004,"HS",80,60720,55777,NA,NA,66666,44294,NA,NA
"1921",2006,"SEN",1,NA,NA,83358,246358,156543,166109,NA,NA
"1922",2006,"SEN",2,NA,NA,129255,144690,193895,78791,NA,NA
"1923",2006,"SEN",3,NA,NA,169047,115216,230890,42232,NA,NA
"1924",2006,"SEN",4,NA,NA,73969,219455,131059,156622,NA,NA
"1925",2006,"SEN",5,NA,NA,88460,121263,133249,73106,NA,NA
"1926",2006,"SEN",6,NA,NA,83004,113962,127499,66070,NA,NA
"1927",2006,"SEN",7,NA,NA,116987,154981,191759,79348,NA,NA
"1928",2006,"SEN",8,NA,NA,131877,102491,188784,38328,NA,NA
"1929",2006,"SEN",9,NA,NA,159271,76483,201393,31022,NA,NA
"1930",2006,"SEN",10,NA,NA,94900,91200,140881,44581,NA,NA
"1931",2006,"SEN",11,NA,NA,121092,135180,196603,59684,NA,NA
"1932",2006,"SEN",12,NA,NA,59629,92754,89587,60191,NA,NA
"1933",2006,"SEN",13,NA,NA,84244,79074,123635,36805,NA,NA
"1934",2006,"SEN",14,NA,NA,63960,191664,115307,134224,NA,NA
"1935",2006,"SEN",15,NA,NA,96204,174331,162556,104441,NA,NA
"1936",2006,"SEN",16,NA,NA,42428,57548,61679,36032,NA,NA
"1937",2006,"SEN",17,NA,NA,60868,138402,93857,101447,NA,NA
"1938",2006,"SEN",18,NA,NA,47854,159987,80376,122690,NA,NA
"1939",2006,"SEN",19,NA,NA,94731,190630,155593,124395,NA,NA
"1940",2006,"SEN",20,NA,NA,64501,51806,82840,29724,NA,NA
"1941",2006,"SEN",21,NA,NA,102020,110146,145010,63522,NA,NA
"1942",2006,"SEN",22,NA,NA,64692,29699,75126,16044,NA,NA
"1943",2006,"SEN",23,NA,NA,114780,124678,175061,61220,NA,NA
"1944",2006,"SEN",24,NA,NA,74277,51315,90406,31754,NA,NA
"1945",2006,"SEN",25,NA,NA,91980,56975,114261,32041,NA,NA
"1946",2006,"SEN",26,NA,NA,113894,44304,137743,18255,NA,NA
"1947",2006,"SEN",27,NA,NA,76925,83992,106562,50977,NA,NA
"1948",2006,"SEN",28,NA,NA,102153,110630,145449,62146,NA,NA
"1949",2006,"SEN",29,NA,NA,67109,152571,105083,110035,NA,NA
"1950",2006,"SEN",30,NA,NA,77613,55444,93011,36464,NA,NA
"1951",2006,"SEN",31,NA,NA,62475,134252,98267,94960,NA,NA
"1952",2006,"SEN",32,NA,NA,55560,50122,72115,32402,NA,NA
"1953",2006,"SEN",33,NA,NA,57187,186134,104367,133420,NA,NA
"1954",2006,"SEN",34,NA,NA,43215,65604,64346,41170,NA,NA
"1955",2006,"SEN",35,NA,NA,65099,185044,116989,126887,NA,NA
"1956",2006,"SEN",36,NA,NA,61767,204750,114434,143360,NA,NA
"1957",2006,"SEN",37,NA,NA,67726,150447,108599,103666,NA,NA
"1958",2006,"SEN",38,NA,NA,62665,184657,115999,125094,NA,NA
"1959",2006,"SEN",39,NA,NA,89964,135520,148852,73491,NA,NA
"1960",2006,"SEN",40,NA,NA,59992,76398,86624,48072,NA,NA
"1961",2006,"HS",1,NA,NA,66327,77309,96358,45396,NA,NA
"1962",2006,"HS",2,NA,NA,31559,105110,55121,78801,NA,NA
"1963",2006,"HS",3,NA,NA,39835,101281,69246,69662,NA,NA
"1964",2006,"HS",4,NA,NA,40840,126170,77944,84925,NA,NA
"1965",2006,"HS",5,NA,NA,39349,100105,71286,64654,NA,NA
"1966",2006,"HS",6,NA,NA,79611,79448,127785,32626,NA,NA
"1967",2006,"HS",7,NA,NA,59793,65797,91484,34268,NA,NA
"1968",2006,"HS",8,NA,NA,47884,67867,74940,40066,NA,NA
"1969",2006,"HS",9,NA,NA,45891,42966,66985,21332,NA,NA
"1970",2006,"HS",10,NA,NA,41546,97061,72081,63273,NA,NA
"1971",2006,"HS",11,NA,NA,52467,53618,77004,28470,NA,NA
"1972",2006,"HS",12,NA,NA,68520,40121,90404,11575,NA,NA
"1973",2006,"HS",13,NA,NA,92509,36947,107683,9455,NA,NA
"1974",2006,"HS",14,NA,NA,90801,49530,119988,19446,NA,NA
"1975",2006,"HS",15,NA,NA,53719,110863,100492,62613,NA,NA
"1976",2006,"HS",16,NA,NA,75544,28348,92717,9228,NA,NA
"1977",2006,"HS",17,NA,NA,32849,45593,47726,28222,NA,NA
"1978",2006,"HS",18,NA,NA,55775,46325,79916,22482,NA,NA
"1979",2006,"HS",19,NA,NA,61254,59248,94383,25604,NA,NA
"1980",2006,"HS",20,NA,NA,46263,48500,70006,24138,NA,NA
"1981",2006,"HS",21,NA,NA,60127,79044,104987,33988,NA,NA
"1982",2006,"HS",22,NA,NA,44889,52581,73104,23275,NA,NA
"1983",2006,"HS",23,NA,NA,37714,31377,52132,14695,NA,NA
"1984",2006,"HS",24,NA,NA,50567,67832,84219,33192,NA,NA
"1985",2006,"HS",25,NA,NA,35223,91619,60108,64840,NA,NA
"1986",2006,"HS",26,NA,NA,31512,61904,48902,42804,NA,NA
"1987",2006,"HS",27,NA,NA,62850,73507,100773,36412,NA,NA
"1988",2006,"HS",28,NA,NA,35963,39500,52025,22433,NA,NA
"1989",2006,"HS",29,NA,NA,31160,88364,56756,59621,NA,NA
"1990",2006,"HS",30,NA,NA,18828,34017,29002,22930,NA,NA
"1991",2006,"HS",31,NA,NA,25552,32563,36909,19728,NA,NA
"1992",2006,"HS",32,NA,NA,24750,93241,42910,72188,NA,NA
"1993",2006,"HS",33,NA,NA,43193,90736,66797,63819,NA,NA
"1994",2006,"HS",34,NA,NA,21570,59900,34616,45275,NA,NA
"1995",2006,"HS",35,NA,NA,53132,70062,80845,40170,NA,NA
"1996",2006,"HS",36,NA,NA,27727,60788,41064,45966,NA,NA
"1997",2006,"HS",37,NA,NA,41727,93360,68570,64148,NA,NA
"1998",2006,"HS",38,NA,NA,37327,88393,62226,60933,NA,NA
"1999",2006,"HS",39,NA,NA,31356,17233,36977,9745,NA,NA
"2000",2006,"HS",40,NA,NA,36384,45108,53786,25513,NA,NA
"2001",2006,"HS",41,NA,NA,58502,71071,90252,36797,NA,NA
"2002",2006,"HS",42,NA,NA,69248,58774,104518,23900,NA,NA
"2003",2006,"HS",43,NA,NA,43045,45475,60311,25670,NA,NA
"2004",2006,"HS",44,NA,NA,53080,60757,74470,38029,NA,NA
"2005",2006,"HS",45,NA,NA,39816,14669,45601,7041,NA,NA
"2006",2006,"HS",46,NA,NA,29412,7384,31504,3655,NA,NA
"2007",2006,"HS",47,NA,NA,70476,30943,87161,12739,NA,NA
"2008",2006,"HS",48,NA,NA,40987,9068,45657,3706,NA,NA
"2009",2006,"HS",49,NA,NA,32778,30188,43017,17537,NA,NA
"2010",2006,"HS",50,NA,NA,34162,15556,38599,9953,NA,NA
"2011",2006,"HS",51,NA,NA,47699,24204,57754,12995,NA,NA
"2012",2006,"HS",52,NA,NA,35904,7370,39103,3377,NA,NA
"2013",2006,"HS",53,NA,NA,52847,76266,81503,44014,NA,NA
"2014",2006,"HS",54,NA,NA,46485,67852,72135,40143,NA,NA
"2015",2006,"HS",55,NA,NA,40214,33959,52265,20075,NA,NA
"2016",2006,"HS",56,NA,NA,35823,38756,47230,25508,NA,NA
"2017",2006,"HS",57,NA,NA,37174,32409,46675,21533,NA,NA
"2018",2006,"HS",58,NA,NA,43537,35411,53676,22731,NA,NA
"2019",2006,"HS",59,NA,NA,36876,85903,55931,64571,NA,NA
"2020",2006,"HS",60,NA,NA,29934,80050,49684,57721,NA,NA
"2021",2006,"HS",61,NA,NA,27444,30028,35900,20763,NA,NA
"2022",2006,"HS",62,NA,NA,27204,21273,35036,13204,NA,NA
"2023",2006,"HS",63,NA,NA,32327,67480,50385,47733,NA,NA
"2024",2006,"HS",64,NA,NA,33479,76227,54112,53247,NA,NA
"2025",2006,"HS",65,NA,NA,34134,79185,54203,55722,NA,NA
"2026",2006,"HS",66,NA,NA,26246,77121,43928,57127,NA,NA
"2027",2006,"HS",67,NA,NA,31826,85769,54278,60205,NA,NA
"2028",2006,"HS",68,NA,NA,24526,64331,43488,42583,NA,NA
"2029",2006,"HS",69,NA,NA,20419,22279,27796,13720,NA,NA
"2030",2006,"HS",70,NA,NA,34711,96998,63994,64716,NA,NA
"2031",2006,"HS",71,NA,NA,27353,90814,48667,66069,NA,NA
"2032",2006,"HS",72,NA,NA,26715,68144,43794,49333,NA,NA
"2033",2006,"HS",73,NA,NA,27065,85398,49961,59708,NA,NA
"2034",2006,"HS",74,NA,NA,35639,98524,65761,65428,NA,NA
"2035",2006,"HS",75,NA,NA,37193,103567,72326,64389,NA,NA
"2036",2006,"HS",76,NA,NA,48143,68827,78676,36943,NA,NA
"2037",2006,"HS",77,NA,NA,29661,90932,53611,62388,NA,NA
"2038",2006,"HS",78,NA,NA,39469,63398,63209,37670,NA,NA
"2039",2006,"HS",79,NA,NA,28560,33355,41081,19966,NA,NA
"2040",2006,"HS",80,NA,NA,32732,47106,48780,30302,NA,NA
"2041",2008,"SEN",1,218872,248596,NA,NA,NA,NA,NA,NA
"2042",2008,"SEN",2,278349,116653,NA,NA,NA,NA,NA,NA
"2043",2008,"SEN",3,364279,73198,NA,NA,NA,NA,NA,NA
"2044",2008,"SEN",4,183095,233601,NA,NA,NA,NA,NA,NA
"2045",2008,"SEN",5,212330,122221,NA,NA,NA,NA,NA,NA
"2046",2008,"SEN",6,206274,107531,NA,NA,NA,NA,NA,NA
"2047",2008,"SEN",7,282328,133832,NA,NA,NA,NA,NA,NA
"2048",2008,"SEN",8,283729,83051,NA,NA,NA,NA,NA,NA
"2049",2008,"SEN",9,326392,54832,NA,NA,NA,NA,NA,NA
"2050",2008,"SEN",10,221107,83043,NA,NA,NA,NA,NA,NA
"2051",2008,"SEN",11,295392,98813,NA,NA,NA,NA,NA,NA
"2052",2008,"SEN",12,141995,98718,NA,NA,NA,NA,NA,NA
"2053",2008,"SEN",13,200200,71745,NA,NA,NA,NA,NA,NA
"2054",2008,"SEN",14,164045,215279,NA,NA,NA,NA,NA,NA
"2055",2008,"SEN",15,236153,154890,NA,NA,NA,NA,NA,NA
"2056",2008,"SEN",16,100868,67449,NA,NA,NA,NA,NA,NA
"2057",2008,"SEN",17,177903,179579,NA,NA,NA,NA,NA,NA
"2058",2008,"SEN",18,123385,199761,NA,NA,NA,NA,NA,NA
"2059",2008,"SEN",19,243572,186267,NA,NA,NA,NA,NA,NA
"2060",2008,"SEN",20,158863,55616,NA,NA,NA,NA,NA,NA
"2061",2008,"SEN",21,240388,99622,NA,NA,NA,NA,NA,NA
"2062",2008,"SEN",22,139003,34751,NA,NA,NA,NA,NA,NA
"2063",2008,"SEN",23,283395,114696,NA,NA,NA,NA,NA,NA
"2064",2008,"SEN",24,160175,65099,NA,NA,NA,NA,NA,NA
"2065",2008,"SEN",25,220494,55453,NA,NA,NA,NA,NA,NA
"2066",2008,"SEN",26,254057,37781,NA,NA,NA,NA,NA,NA
"2067",2008,"SEN",27,189192,90934,NA,NA,NA,NA,NA,NA
"2068",2008,"SEN",28,245988,112849,NA,NA,NA,NA,NA,NA
"2069",2008,"SEN",29,178339,178778,NA,NA,NA,NA,NA,NA
"2070",2008,"SEN",30,166253,70678,NA,NA,NA,NA,NA,NA
"2071",2008,"SEN",31,171813,166933,NA,NA,NA,NA,NA,NA
"2072",2008,"SEN",32,147361,63912,NA,NA,NA,NA,NA,NA
"2073",2008,"SEN",33,185125,215329,NA,NA,NA,NA,NA,NA
"2074",2008,"SEN",34,107419,75927,NA,NA,NA,NA,NA,NA
"2075",2008,"SEN",35,196949,204717,NA,NA,NA,NA,NA,NA
"2076",2008,"SEN",36,181181,242108,NA,NA,NA,NA,NA,NA
"2077",2008,"SEN",37,187234,178537,NA,NA,NA,NA,NA,NA
"2078",2008,"SEN",38,189308,195639,NA,NA,NA,NA,NA,NA
"2079",2008,"SEN",39,252835,130145,NA,NA,NA,NA,NA,NA
"2080",2008,"SEN",40,158833,93218,NA,NA,NA,NA,NA,NA
"2081",2008,"HS",1,134791,64750,NA,NA,NA,NA,NA,NA
"2082",2008,"HS",2,73567,115497,NA,NA,NA,NA,NA,NA
"2083",2008,"HS",3,99106,102418,NA,NA,NA,NA,NA,NA
"2084",2008,"HS",4,111782,130600,NA,NA,NA,NA,NA,NA
"2085",2008,"HS",5,108217,99268,NA,NA,NA,NA,NA,NA
"2086",2008,"HS",6,173009,49737,NA,NA,NA,NA,NA,NA
"2087",2008,"HS",7,134661,52244,NA,NA,NA,NA,NA,NA
"2088",2008,"HS",8,117186,64436,NA,NA,NA,NA,NA,NA
"2089",2008,"HS",9,106634,35374,NA,NA,NA,NA,NA,NA
"2090",2008,"HS",10,106803,98433,NA,NA,NA,NA,NA,NA
"2091",2008,"HS",11,120087,49204,NA,NA,NA,NA,NA,NA
"2092",2008,"HS",12,141638,33663,NA,NA,NA,NA,NA,NA
"2093",2008,"HS",13,196100,23233,NA,NA,NA,NA,NA,NA
"2094",2008,"HS",14,184558,31167,NA,NA,NA,NA,NA,NA
"2095",2008,"HS",15,149894,105967,NA,NA,NA,NA,NA,NA
"2096",2008,"HS",16,153101,17823,NA,NA,NA,NA,NA,NA
"2097",2008,"HS",17,75714,49363,NA,NA,NA,NA,NA,NA
"2098",2008,"HS",18,123000,40715,NA,NA,NA,NA,NA,NA
"2099",2008,"HS",19,137780,48022,NA,NA,NA,NA,NA,NA
"2100",2008,"HS",20,110888,44184,NA,NA,NA,NA,NA,NA
"2101",2008,"HS",21,151199,54923,NA,NA,NA,NA,NA,NA
"2102",2008,"HS",22,116752,41676,NA,NA,NA,NA,NA,NA
"2103",2008,"HS",23,84098,31821,NA,NA,NA,NA,NA,NA
"2104",2008,"HS",24,128794,56942,NA,NA,NA,NA,NA,NA
"2105",2008,"HS",25,84798,99711,NA,NA,NA,NA,NA,NA
"2106",2008,"HS",26,75033,69910,NA,NA,NA,NA,NA,NA
"2107",2008,"HS",27,151641,54544,NA,NA,NA,NA,NA,NA
"2108",2008,"HS",28,83798,36766,NA,NA,NA,NA,NA,NA
"2109",2008,"HS",29,82129,99662,NA,NA,NA,NA,NA,NA
"2110",2008,"HS",30,45067,41617,NA,NA,NA,NA,NA,NA
"2111",2008,"HS",31,61885,35893,NA,NA,NA,NA,NA,NA
"2112",2008,"HS",32,66603,116268,NA,NA,NA,NA,NA,NA
"2113",2008,"HS",33,95373,92676,NA,NA,NA,NA,NA,NA
"2114",2008,"HS",34,52574,74499,NA,NA,NA,NA,NA,NA
"2115",2008,"HS",35,129902,60803,NA,NA,NA,NA,NA,NA
"2116",2008,"HS",36,82218,80942,NA,NA,NA,NA,NA,NA
"2117",2008,"HS",37,108239,100333,NA,NA,NA,NA,NA,NA
"2118",2008,"HS",38,108973,98654,NA,NA,NA,NA,NA,NA
"2119",2008,"HS",39,71768,20297,NA,NA,NA,NA,NA,NA
"2120",2008,"HS",40,95744,44125,NA,NA,NA,NA,NA,NA
"2121",2008,"HS",41,140181,62996,NA,NA,NA,NA,NA,NA
"2122",2008,"HS",42,167365,50809,NA,NA,NA,NA,NA,NA
"2123",2008,"HS",43,109198,43116,NA,NA,NA,NA,NA,NA
"2124",2008,"HS",44,123793,56225,NA,NA,NA,NA,NA,NA
"2125",2008,"HS",45,84721,17911,NA,NA,NA,NA,NA,NA
"2126",2008,"HS",46,60699,10153,NA,NA,NA,NA,NA,NA
"2127",2008,"HS",47,157729,24769,NA,NA,NA,NA,NA,NA
"2128",2008,"HS",48,91264,9578,NA,NA,NA,NA,NA,NA
"2129",2008,"HS",49,72338,36306,NA,NA,NA,NA,NA,NA
"2130",2008,"HS",50,74989,20523,NA,NA,NA,NA,NA,NA
"2131",2008,"HS",51,115035,23994,NA,NA,NA,NA,NA,NA
"2132",2008,"HS",52,86501,7458,NA,NA,NA,NA,NA,NA
"2133",2008,"HS",53,132934,75608,NA,NA,NA,NA,NA,NA
"2134",2008,"HS",54,114846,66653,NA,NA,NA,NA,NA,NA
"2135",2008,"HS",55,93963,39003,NA,NA,NA,NA,NA,NA
"2136",2008,"HS",56,84007,48395,NA,NA,NA,NA,NA,NA
"2137",2008,"HS",57,84556,40644,NA,NA,NA,NA,NA,NA
"2138",2008,"HS",58,91701,43394,NA,NA,NA,NA,NA,NA
"2139",2008,"HS",59,92933,102556,NA,NA,NA,NA,NA,NA
"2140",2008,"HS",60,85783,97957,NA,NA,NA,NA,NA,NA
"2141",2008,"HS",61,70472,39157,NA,NA,NA,NA,NA,NA
"2142",2008,"HS",62,72953,27286,NA,NA,NA,NA,NA,NA
"2143",2008,"HS",63,94303,86751,NA,NA,NA,NA,NA,NA
"2144",2008,"HS",64,95224,91813,NA,NA,NA,NA,NA,NA
"2145",2008,"HS",65,88624,96370,NA,NA,NA,NA,NA,NA
"2146",2008,"HS",66,78573,98048,NA,NA,NA,NA,NA,NA
"2147",2008,"HS",67,87637,98382,NA,NA,NA,NA,NA,NA
"2148",2008,"HS",68,68635,72920,NA,NA,NA,NA,NA,NA
"2149",2008,"HS",69,49589,25854,NA,NA,NA,NA,NA,NA
"2150",2008,"HS",70,112793,104072,NA,NA,NA,NA,NA,NA
"2151",2008,"HS",71,93809,112475,NA,NA,NA,NA,NA,NA
"2152",2008,"HS",72,74396,79311,NA,NA,NA,NA,NA,NA
"2153",2008,"HS",73,85442,94495,NA,NA,NA,NA,NA,NA
"2154",2008,"HS",74,104178,99697,NA,NA,NA,NA,NA,NA
"2155",2008,"HS",75,115330,106198,NA,NA,NA,NA,NA,NA
"2156",2008,"HS",76,133678,64310,NA,NA,NA,NA,NA,NA
"2157",2008,"HS",77,81258,106005,NA,NA,NA,NA,NA,NA
"2158",2008,"HS",78,110676,70550,NA,NA,NA,NA,NA,NA
"2159",2008,"HS",79,75483,38752,NA,NA,NA,NA,NA,NA
"2160",2008,"HS",80,81380,53127,NA,NA,NA,NA,NA,NA
"2161",2010,"SEN",1,NA,NA,166557,205677,140763,223130,NA,NA
"2162",2010,"SEN",2,NA,NA,196585,105024,190797,104372,NA,NA
"2163",2010,"SEN",3,NA,NA,253935,75635,248224,71995,NA,NA
"2164",2010,"SEN",4,NA,NA,132678,190251,112012,205391,NA,NA
"2165",2010,"SEN",5,NA,NA,145560,93925,132765,101295,NA,NA
"2166",2010,"SEN",6,NA,NA,152908,77339,135890,87371,NA,NA
"2167",2010,"SEN",7,NA,NA,194746,121545,189679,122103,NA,NA
"2168",2010,"SEN",8,NA,NA,190442,73069,187096,68299,NA,NA
"2169",2010,"SEN",9,NA,NA,233185,48213,230938,48617,NA,NA
"2170",2010,"SEN",10,NA,NA,145414,70783,147382,65415,NA,NA
"2171",2010,"SEN",11,NA,NA,198984,98777,199977,91223,NA,NA
"2172",2010,"SEN",12,NA,NA,95031,78220,87191,83184,NA,NA
"2173",2010,"SEN",13,NA,NA,137523,62449,140578,56343,NA,NA
"2174",2010,"SEN",14,NA,NA,108866,176143,93002,189089,NA,NA
"2175",2010,"SEN",15,NA,NA,159341,141182,155179,139825,NA,NA
"2176",2010,"SEN",16,NA,NA,66212,46255,56853,52984,NA,NA
"2177",2010,"SEN",17,NA,NA,110161,138395,103839,145947,NA,NA
"2178",2010,"SEN",18,NA,NA,85834,147420,68868,162160,NA,NA
"2179",2010,"SEN",19,NA,NA,150631,169346,148535,168841,NA,NA
"2180",2010,"SEN",20,NA,NA,95858,41171,94289,40664,NA,NA
"2181",2010,"SEN",21,NA,NA,155809,82245,154141,81892,NA,NA
"2182",2010,"SEN",22,NA,NA,89694,23593,88398,22794,NA,NA
"2183",2010,"SEN",23,NA,NA,181544,102350,182018,99397,NA,NA
"2184",2010,"SEN",24,NA,NA,101804,42025,98683,42198,NA,NA
"2185",2010,"SEN",25,NA,NA,137370,45008,135464,44823,NA,NA
"2186",2010,"SEN",26,NA,NA,164322,29361,164179,28084,NA,NA
"2187",2010,"SEN",27,NA,NA,117411,69483,115150,69734,NA,NA
"2188",2010,"SEN",28,NA,NA,157892,93827,156649,92959,NA,NA
"2189",2010,"SEN",29,NA,NA,110439,144024,105175,147728,NA,NA
"2190",2010,"SEN",30,NA,NA,107676,47996,104813,48430,NA,NA
"2191",2010,"SEN",31,NA,NA,110415,125530,102028,134075,NA,NA
"2192",2010,"SEN",32,NA,NA,89044,42737,86613,45081,NA,NA
"2193",2010,"SEN",33,NA,NA,104477,189963,102309,192708,NA,NA
"2194",2010,"SEN",34,NA,NA,72461,56760,73285,55226,NA,NA
"2195",2010,"SEN",35,NA,NA,115750,180891,113677,180955,NA,NA
"2196",2010,"SEN",36,NA,NA,110935,197752,103944,204023,NA,NA
"2197",2010,"SEN",37,NA,NA,120219,142507,114423,148481,NA,NA
"2198",2010,"SEN",38,NA,NA,113539,174130,110472,174739,NA,NA
"2199",2010,"SEN",39,NA,NA,149743,108908,148019,106920,NA,NA
"2200",2010,"SEN",40,NA,NA,97937,68236,95622,69653,NA,NA
"2201",2010,"HS",1,NA,NA,98824,57080,94134,57953,NA,NA
"2202",2010,"HS",2,NA,NA,53406,92960,44460,100551,NA,NA
"2203",2010,"HS",3,NA,NA,70645,82616,59739,90196,NA,NA
"2204",2010,"HS",4,NA,NA,82238,107913,70049,114987,NA,NA
"2205",2010,"HS",5,NA,NA,80729,79630,70180,86600,NA,NA
"2206",2010,"HS",6,NA,NA,125593,51909,122289,51698,NA,NA
"2207",2010,"HS",7,NA,NA,91940,47377,90475,46515,NA,NA
"2208",2010,"HS",8,NA,NA,81538,50507,74474,54663,NA,NA
"2209",2010,"HS",9,NA,NA,78844,25318,71631,29267,NA,NA
"2210",2010,"HS",10,NA,NA,82245,78697,70601,86336,NA,NA
"2211",2010,"HS",11,NA,NA,81347,39825,79487,40323,NA,NA
"2212",2010,"HS",12,NA,NA,95664,28679,92301,25660,NA,NA
"2213",2010,"HS",13,NA,NA,133410,23494,130713,20337,NA,NA
"2214",2010,"HS",14,NA,NA,134119,30720,133286,30587,NA,NA
"2215",2010,"HS",15,NA,NA,104343,95020,98463,97350,NA,NA
"2216",2010,"HS",16,NA,NA,110156,15238,108389,15822,NA,NA
"2217",2010,"HS",17,NA,NA,48385,38662,43888,41732,NA,NA
"2218",2010,"HS",18,NA,NA,82839,33745,82190,32966,NA,NA
"2219",2010,"HS",19,NA,NA,90797,42502,90733,40782,NA,NA
"2220",2010,"HS",20,NA,NA,72506,39151,74341,35449,NA,NA
"2221",2010,"HS",21,NA,NA,102097,58954,103744,54439,NA,NA
"2222",2010,"HS",22,NA,NA,78515,40373,80659,35344,NA,NA
"2223",2010,"HS",23,NA,NA,57375,25313,59582,22759,NA,NA
"2224",2010,"HS",24,NA,NA,87442,53462,88286,49256,NA,NA
"2225",2010,"HS",25,NA,NA,59713,80021,51322,86336,NA,NA
"2226",2010,"HS",26,NA,NA,50213,54630,45038,57793,NA,NA
"2227",2010,"HS",27,NA,NA,101872,52392,98981,51536,NA,NA
"2228",2010,"HS",28,NA,NA,57746,32247,56640,31321,NA,NA
"2229",2010,"HS",29,NA,NA,51197,81935,43993,88285,NA,NA
"2230",2010,"HS",30,NA,NA,30047,28323,24488,32734,NA,NA
"2231",2010,"HS",31,NA,NA,39748,26767,35403,29650,NA,NA
"2232",2010,"HS",32,NA,NA,46318,84745,36490,93388,NA,NA
"2233",2010,"HS",33,NA,NA,64810,77204,61131,79371,NA,NA
"2234",2010,"HS",34,NA,NA,36788,55706,29571,61461,NA,NA
"2235",2010,"HS",35,NA,NA,80573,57424,80493,56135,NA,NA
"2236",2010,"HS",36,NA,NA,50497,57970,46703,62490,NA,NA
"2237",2010,"HS",37,NA,NA,67817,89142,66226,89834,NA,NA
"2238",2010,"HS",38,NA,NA,65567,83038,63802,84467,NA,NA
"2239",2010,"HS",39,NA,NA,43729,13965,42891,13758,NA,NA
"2240",2010,"HS",40,NA,NA,58624,36058,57809,35574,NA,NA
"2241",2010,"HS",41,NA,NA,91386,58418,91380,57094,NA,NA
"2242",2010,"HS",42,NA,NA,107446,44254,108245,42144,NA,NA
"2243",2010,"HS",43,NA,NA,66966,34244,66288,33950,NA,NA
"2244",2010,"HS",44,NA,NA,83308,47665,82356,47713,NA,NA
"2245",2010,"HS",45,NA,NA,54900,10786,54633,10354,NA,NA
"2246",2010,"HS",46,NA,NA,39151,6099,38248,5791,NA,NA
"2247",2010,"HS",47,NA,NA,102850,20744,102989,19929,NA,NA
"2248",2010,"HS",48,NA,NA,56778,5620,56416,5318,NA,NA
"2249",2010,"HS",49,NA,NA,45478,24471,44167,23830,NA,NA
"2250",2010,"HS",50,NA,NA,46636,13773,46742,12985,NA,NA
